479	1.00007
480	1.00007
481	1.00007
482	1.00007
483	1.00007
484	1.00007
485	1.00007
486	1.00007
487	1.00007
488	1.00007
489	1.00007
490	1.00007
491	1.00007
492	1.00007
493	1.00007
494	1.00007
495	1.00007
496	1.00007
497	1.00007
498	1.00007
499	1.00007
